Date1,Order1,Product,Qty,LineTotal,Textbox19,Textbox20,Textbox24,Textbox25,Textbox29,Textbox30
"1 sierpnia, 2011",SO44091,"Long-Sleeve Logo Jersey, XL",2,"$57,68",2,"$57,68",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44092,AWC Logo Cap,4,"$20,75",4,"$20,75",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44093,"Long-Sleeve Logo Jersey, XL",4,"$115,36",19,"$406,04",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44093,AWC Logo Cap,6,"$31,12",19,"$406,04",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44093,"Long-Sleeve Logo Jersey, L",6,"$173,04",19,"$406,04",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44093,"Long-Sleeve Logo Jersey, M",3,"$86,52",19,"$406,04",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44097,"Long-Sleeve Logo Jersey, L",1,"$28,84",1,"$28,84",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44098,"Mountain Bike Socks, M",22,"$109,20",22,"$109,20",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44099,"Long-Sleeve Logo Jersey, XL",1,"$28,84",1,"$28,84",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44100,"Long-Sleeve Logo Jersey, L",6,"$173,04",22,"$377,38",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44100,"Long-Sleeve Logo Jersey, XL",3,"$86,52",22,"$377,38",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44100,"Mountain Bike Socks, M",6,"$34,20",22,"$377,38",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44100,AWC Logo Cap,5,"$25,93",22,"$377,38",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44100,"Long-Sleeve Logo Jersey, M",2,"$57,68",22,"$377,38",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44102,"Long-Sleeve Logo Jersey, L",3,"$86,52",3,"$86,52",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44103,"Long-Sleeve Logo Jersey, L",1,"$28,84",3,"$39,21",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44103,AWC Logo Cap,2,"$10,37",3,"$39,21",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44105,"Mountain Bike Socks, L",2,"$11,40",2,"$11,40",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44107,"Long-Sleeve Logo Jersey, XL",2,"$57,68",7,"$201,88",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44107,"Long-Sleeve Logo Jersey, L",4,"$115,36",7,"$201,88",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44107,"Long-Sleeve Logo Jersey, M",1,"$28,84",7,"$201,88",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44109,AWC Logo Cap,1,"$5,19",3,"$62,87",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44109,"Long-Sleeve Logo Jersey, L",2,"$57,68",3,"$62,87",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44110,AWC Logo Cap,3,"$15,56",11,"$246,28",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44110,"Long-Sleeve Logo Jersey, M",1,"$28,84",11,"$246,28",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44110,"Long-Sleeve Logo Jersey, XL",2,"$57,68",11,"$246,28",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44110,"Long-Sleeve Logo Jersey, L",5,"$144,20",11,"$246,28",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44111,"Long-Sleeve Logo Jersey, M",1,"$28,84",11,"$175,32",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44111,"Long-Sleeve Logo Jersey, L",2,"$57,68",11,"$175,32",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44111,"Long-Sleeve Logo Jersey, XL",2,"$57,68",11,"$175,32",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44111,AWC Logo Cap,6,"$31,12",11,"$175,32",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44113,"Mountain Bike Socks, M",2,"$11,40",14,"$310,18",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44113,AWC Logo Cap,2,"$10,37",14,"$310,18",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44113,"Long-Sleeve Logo Jersey, XL",2,"$57,68",14,"$310,18",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44113,"Long-Sleeve Logo Jersey, L",8,"$230,72",14,"$310,18",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44114,AWC Logo Cap,2,"$10,37",2,"$10,37",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44115,AWC Logo Cap,2,"$10,37",6,"$125,73",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44115,"Long-Sleeve Logo Jersey, XL",2,"$57,68",6,"$125,73",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44115,"Long-Sleeve Logo Jersey, M",2,"$57,68",6,"$125,73",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44116,"Mountain Bike Socks, M",2,"$11,40",2,"$11,40",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44119,"Mountain Bike Socks, M",6,"$34,20",8,"$44,57",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44119,AWC Logo Cap,2,"$10,37",8,"$44,57",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44120,"Long-Sleeve Logo Jersey, M",3,"$86,52",10,"$217,44",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44120,"Long-Sleeve Logo Jersey, XL",2,"$57,68",10,"$217,44",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44120,AWC Logo Cap,3,"$15,56",10,"$217,44",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44120,"Long-Sleeve Logo Jersey, L",2,"$57,68",10,"$217,44",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44121,"Mountain Bike Socks, M",6,"$34,20",6,"$34,20",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44124,"Long-Sleeve Logo Jersey, XL",1,"$28,84",6,"$78,43",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44124,AWC Logo Cap,4,"$20,75",6,"$78,43",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44124,"Long-Sleeve Logo Jersey, M",1,"$28,84",6,"$78,43",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44125,AWC Logo Cap,3,"$15,56",3,"$15,56",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44126,"Mountain Bike Socks, L",3,"$17,10",5,"$28,50",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44126,"Mountain Bike Socks, M",2,"$11,40",5,"$28,50",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44127,"Long-Sleeve Logo Jersey, M",2,"$57,68",13,"$188,26",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44127,AWC Logo Cap,3,"$15,56",13,"$188,26",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44127,"Mountain Bike Socks, M",5,"$28,50",13,"$188,26",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44127,"Long-Sleeve Logo Jersey, XL",1,"$28,84",13,"$188,26",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44127,"Long-Sleeve Logo Jersey, L",2,"$57,68",13,"$188,26",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44128,AWC Logo Cap,5,"$25,93",9,"$141,29",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44128,"Long-Sleeve Logo Jersey, L",4,"$115,36",9,"$141,29",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44129,AWC Logo Cap,6,"$31,12",21,"$463,73",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44129,"Long-Sleeve Logo Jersey, L",5,"$144,20",21,"$463,73",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44129,"Long-Sleeve Logo Jersey, M",6,"$173,04",21,"$463,73",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44129,"Long-Sleeve Logo Jersey, XL",4,"$115,36",21,"$463,73",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44130,"Mountain Bike Socks, M",6,"$34,20",6,"$34,20",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44131,"Mountain Bike Socks, M",6,"$34,20",7,"$63,04",315,"$5138,32",64569,"$1780769,91"
"1 sierpnia, 2011",SO44131,"Long-Sleeve Logo Jersey, XL",1,"$28,84",7,"$63,04",315,"$5138,32",64569,"$1780769,91"
"31 sierpnia, 2011",SO44280,"Long-Sleeve Logo Jersey, M",2,"$57,68",2,"$57,68",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44282,"Long-Sleeve Logo Jersey, M",3,"$86,52",13,"$374,93",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44282,"Long-Sleeve Logo Jersey, XL",4,"$115,36",13,"$374,93",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44282,"Long-Sleeve Logo Jersey, L",6,"$173,04",13,"$374,93",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44284,AWC Logo Cap,1,"$5,19",31,"$321,24",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44284,"Mountain Bike Socks, M",23,"$114,17",31,"$321,24",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44284,"Long-Sleeve Logo Jersey, L",1,"$28,84",31,"$321,24",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44284,"Long-Sleeve Logo Jersey, XL",1,"$28,84",31,"$321,24",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44284,"Long-Sleeve Logo Jersey, M",5,"$144,20",31,"$321,24",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44285,"Mountain Bike Socks, M",12,"$64,80",18,"$99,00",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44285,"Mountain Bike Socks, L",6,"$34,20",18,"$99,00",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44287,"Mountain Bike Socks, M",3,"$17,10",3,"$17,10",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44288,"Long-Sleeve Logo Jersey, XL",1,"$28,84",8,"$183,42",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44288,"Long-Sleeve Logo Jersey, L",4,"$115,36",8,"$183,42",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44288,AWC Logo Cap,2,"$10,37",8,"$183,42",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44288,"Long-Sleeve Logo Jersey, M",1,"$28,84",8,"$183,42",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44289,"Mountain Bike Socks, M",3,"$17,10",3,"$17,10",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44292,AWC Logo Cap,1,"$5,19",1,"$5,19",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44293,"Long-Sleeve Logo Jersey, XL",2,"$57,68",8,"$183,42",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44293,"Long-Sleeve Logo Jersey, L",2,"$57,68",8,"$183,42",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44293,"Long-Sleeve Logo Jersey, M",2,"$57,68",8,"$183,42",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44293,AWC Logo Cap,2,"$10,37",8,"$183,42",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44294,"Mountain Bike Socks, M",18,"$89,35",18,"$89,35",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44295,"Long-Sleeve Logo Jersey, L",2,"$57,68",4,"$68,05",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44295,AWC Logo Cap,2,"$10,37",4,"$68,05",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44296,"Long-Sleeve Logo Jersey, M",2,"$57,68",7,"$107,27",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44296,AWC Logo Cap,4,"$20,75",7,"$107,27",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44296,"Long-Sleeve Logo Jersey, XL",1,"$28,84",7,"$107,27",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44297,"Long-Sleeve Logo Jersey, L",1,"$28,84",7,"$61,50",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44297,"Mountain Bike Socks, L",3,"$17,10",7,"$61,50",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44297,AWC Logo Cap,3,"$15,56",7,"$61,50",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44298,"Long-Sleeve Logo Jersey, XL",4,"$115,36",5,"$144,20",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44298,"Long-Sleeve Logo Jersey, L",1,"$28,84",5,"$144,20",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44299,"Long-Sleeve Logo Jersey, L",1,"$28,84",10,"$170,13",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44299,"Long-Sleeve Logo Jersey, M",3,"$86,52",10,"$170,13",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44299,AWC Logo Cap,5,"$25,93",10,"$170,13",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44299,"Long-Sleeve Logo Jersey, XL",1,"$28,84",10,"$170,13",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44300,"Long-Sleeve Logo Jersey, L",2,"$57,68",5,"$73,24",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44300,AWC Logo Cap,3,"$15,56",5,"$73,24",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44301,"Long-Sleeve Logo Jersey, M",1,"$28,84",7,"$201,88",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44301,"Long-Sleeve Logo Jersey, XL",4,"$115,36",7,"$201,88",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44301,"Long-Sleeve Logo Jersey, L",2,"$57,68",7,"$201,88",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44303,"Mountain Bike Socks, L",1,"$5,70",1,"$5,70",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44305,"Long-Sleeve Logo Jersey, M",2,"$57,68",23,"$241,66",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44305,"Long-Sleeve Logo Jersey, L",1,"$28,84",23,"$241,66",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44305,AWC Logo Cap,3,"$15,56",23,"$241,66",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44305,"Mountain Bike Socks, M",12,"$64,80",23,"$241,66",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44305,"Long-Sleeve Logo Jersey, XL",2,"$57,68",23,"$241,66",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44305,"Mountain Bike Socks, L",3,"$17,10",23,"$241,66",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44306,"Long-Sleeve Logo Jersey, M",3,"$86,52",13,"$185,69",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44306,"Long-Sleeve Logo Jersey, XL",2,"$57,68",13,"$185,69",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44306,AWC Logo Cap,8,"$41,49",13,"$185,69",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44307,AWC Logo Cap,4,"$20,75",8,"$136,11",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44307,"Long-Sleeve Logo Jersey, L",4,"$115,36",8,"$136,11",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44308,"Long-Sleeve Logo Jersey, XL",1,"$28,84",8,"$91,88",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44308,"Long-Sleeve Logo Jersey, L",1,"$28,84",8,"$91,88",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44308,"Mountain Bike Socks, M",6,"$34,20",8,"$91,88",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44315,AWC Logo Cap,3,"$15,56",4,"$44,40",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44315,"Long-Sleeve Logo Jersey, L",1,"$28,84",4,"$44,40",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44316,AWC Logo Cap,2,"$10,37",2,"$10,37",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44317,"Long-Sleeve Logo Jersey, L",8,"$230,72",23,"$426,79",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44317,"Long-Sleeve Logo Jersey, M",4,"$115,36",23,"$426,79",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44317,AWC Logo Cap,10,"$51,87",23,"$426,79",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44317,"Long-Sleeve Logo Jersey, XL",1,"$28,84",23,"$426,79",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44318,"Mountain Bike Socks, M",11,"$59,40",12,"$88,24",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44318,"Long-Sleeve Logo Jersey, M",1,"$28,84",12,"$88,24",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44319,"Long-Sleeve Logo Jersey, L",4,"$115,36",7,"$178,23",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44319,AWC Logo Cap,1,"$5,19",7,"$178,23",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44319,"Long-Sleeve Logo Jersey, M",1,"$28,84",7,"$178,23",251,"$3583,76",64569,"$1780769,91"
"31 sierpnia, 2011",SO44319,"Long-Sleeve Logo Jersey, XL",1,"$28,84",7,"$178,23",251,"$3583,76",64569,"$1780769,91"
"1 października, 2011",SO44481,"Mountain Bike Socks, M",3,"$17,10",5,"$27,47",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44481,AWC Logo Cap,2,"$10,37",5,"$27,47",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44483,AWC Logo Cap,2,"$10,37",2,"$10,37",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44484,"Mountain Bike Socks, L",1,"$5,70",7,"$39,90",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44484,"Mountain Bike Socks, M",6,"$34,20",7,"$39,90",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44487,"Mountain Bike Socks, M",3,"$17,10",3,"$17,10",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44488,"Long-Sleeve Logo Jersey, L",2,"$57,68",6,"$125,73",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44488,AWC Logo Cap,2,"$10,37",6,"$125,73",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44488,"Long-Sleeve Logo Jersey, XL",2,"$57,68",6,"$125,73",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44489,"Mountain Bike Socks, M",18,"$89,35",19,"$118,19",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44489,"Long-Sleeve Logo Jersey, M",1,"$28,84",19,"$118,19",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44490,"Long-Sleeve Logo Jersey, L",1,"$28,84",2,"$34,03",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44490,AWC Logo Cap,1,"$5,19",2,"$34,03",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44492,AWC Logo Cap,1,"$5,19",19,"$316,05",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44492,"Long-Sleeve Logo Jersey, M",2,"$57,68",19,"$316,05",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44492,"Long-Sleeve Logo Jersey, XL",2,"$57,68",19,"$316,05",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44492,"Mountain Bike Socks, L",3,"$17,10",19,"$316,05",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44492,"Long-Sleeve Logo Jersey, L",5,"$144,20",19,"$316,05",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44492,"Mountain Bike Socks, M",6,"$34,20",19,"$316,05",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44493,AWC Logo Cap,5,"$25,93",8,"$112,45",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44493,"Long-Sleeve Logo Jersey, L",3,"$86,52",8,"$112,45",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44494,"Long-Sleeve Logo Jersey, M",3,"$86,52",6,"$149,39",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44494,"Long-Sleeve Logo Jersey, L",2,"$57,68",6,"$149,39",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44494,AWC Logo Cap,1,"$5,19",6,"$149,39",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44495,"Mountain Bike Socks, L",2,"$11,40",2,"$11,40",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44499,"Mountain Bike Socks, L",1,"$5,70",1,"$5,70",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44500,"Long-Sleeve Logo Jersey, L",3,"$86,52",5,"$96,89",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44500,AWC Logo Cap,2,"$10,37",5,"$96,89",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44503,AWC Logo Cap,4,"$20,75",4,"$20,75",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44504,"Long-Sleeve Logo Jersey, M",1,"$28,84",10,"$217,44",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44504,AWC Logo Cap,3,"$15,56",10,"$217,44",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44504,"Long-Sleeve Logo Jersey, XL",1,"$28,84",10,"$217,44",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44504,"Long-Sleeve Logo Jersey, L",5,"$144,20",10,"$217,44",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44505,"Mountain Bike Socks, M",3,"$17,10",3,"$17,10",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44506,"Long-Sleeve Logo Jersey, XL",3,"$86,52",20,"$458,54",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44506,AWC Logo Cap,5,"$25,93",20,"$458,54",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44506,"Long-Sleeve Logo Jersey, L",8,"$230,72",20,"$458,54",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44506,"Long-Sleeve Logo Jersey, M",4,"$115,36",20,"$458,54",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44507,"Mountain Bike Socks, M",2,"$11,40",2,"$11,40",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44509,AWC Logo Cap,8,"$41,49",22,"$445,26",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44509,"Long-Sleeve Logo Jersey, L",5,"$144,20",22,"$445,26",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44509,"Long-Sleeve Logo Jersey, XL",9,"$259,56",22,"$445,26",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44511,AWC Logo Cap,1,"$5,19",1,"$5,19",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44513,AWC Logo Cap,2,"$10,37",9,"$142,83",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44513,"Long-Sleeve Logo Jersey, M",2,"$57,68",9,"$142,83",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44513,"Long-Sleeve Logo Jersey, L",2,"$57,68",9,"$142,83",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44513,"Mountain Bike Socks, M",3,"$17,10",9,"$142,83",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44515,AWC Logo Cap,2,"$10,37",3,"$39,21",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44515,"Long-Sleeve Logo Jersey, L",1,"$28,84",3,"$39,21",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44517,"Long-Sleeve Logo Jersey, L",2,"$57,68",6,"$173,04",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44517,"Long-Sleeve Logo Jersey, M",2,"$57,68",6,"$173,04",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44517,"Long-Sleeve Logo Jersey, XL",2,"$57,68",6,"$173,04",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44518,"Long-Sleeve Logo Jersey, XL",3,"$86,52",24,"$245,09",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44518,AWC Logo Cap,8,"$41,49",24,"$245,09",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44518,"Long-Sleeve Logo Jersey, M",2,"$57,68",24,"$245,09",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44518,"Mountain Bike Socks, M",11,"$59,40",24,"$245,09",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44520,"Long-Sleeve Logo Jersey, XL",2,"$57,68",15,"$267,03",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44520,AWC Logo Cap,7,"$36,31",15,"$267,03",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44520,"Long-Sleeve Logo Jersey, L",6,"$173,04",15,"$267,03",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44521,"Long-Sleeve Logo Jersey, L",2,"$57,68",5,"$120,55",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44521,"Long-Sleeve Logo Jersey, M",2,"$57,68",5,"$120,55",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44521,AWC Logo Cap,1,"$5,19",5,"$120,55",525,"$8551,70",64569,"$1780769,91"
"1 października, 2011",SO44523,"Long-Sleeve Logo Jersey, XL",1,"$28,84",21,"$253,91",525,"$8551,70",64569,"$1780769,91"
